SF	Word	Segmentation	Analysis	Freq
ve	ve	ve	Stem	410082
ne	ne	ne	Stem	18015
ʧeʃitli	çeşitli	ʧeʃit-li	Stem-li	6457
dɑhɑ	daha	dɑhɑ	Stem	45708
sɑnɑtʧɯɯ	sanatçısı	sɑnɑt-ʧɯ-ɯ	Stem-ci-p3s	144
beʤerileriin	becerilerinin	beʤeri-ler-i-in	Stem-pl-p3s-gen	71
sonrɑ	sonra	sonrɑ	Stem	29350
iʃlevsel	işlevsel	iʃlev-sel	Stem-sal	165
ve	ve	ve	Stem	410082
sonsuz	sonsuz	son-suz	Stem-siz	405
gɑrɑntii	garantisi	gɑrɑnti-i	Stem-p3s	239
ɑndɑ	anda	ɑn-dɑ	Stem-loc	3798
dolɑrlɯk	dolarlık	dolɑr-lɯk	Stem-lik	382
sosjɑl	sosyal	sosjɑl	Stem	6685
dønem	dönem	dønem	Stem	2784
konuu	konusu	konu-u	Stem-p3s	5191
emisjon	emisyon	emisjon	Stem	153
doɰɑ	doğa	doɰɑ	Stem	893
hɑzɯrlɑɑn	hazırlayan	hɑzɯr-lɑ-ɑ-n	Stem-la-cv:ye-p2s	251
mɑtkɑp	matkap	mɑtkɑp	Stem	26
sonundɑ	sonunda	sonundɑ	Stem	4400
soɰuk	soğuk	soɰuk	Stem	1275
øzgyr	özgür	øzgyr	Stem	680
levent	levent	levent	Stem	475
vejɑ	veya	vejɑ	Stem	35728
ile	ile	ile	Stem	91917
zijɑret	ziyaret	zijɑret	Stem	2051
myʃteri	müşteri	myʃteri	Stem	2443
jɑtɑk	yatak	jɑtɑk	Stem	727
jɑ	ya	jɑ	Stem	16514
kɑjnɑklɑrɯɯn	kaynaklarının	kɑjnɑk-lɑr-ɯ-ɯn	Stem-pl-p3s-gen	431
ɑlt	alt	ɑlt	Stem	4067
ve	ve	ve	Stem	410082
ylkein	ülkenin	ylke-in	Stem-gen	1874
olup	olup	ol-up	Stem-cv:ip	7973
bir	bir	bir	Stem	249887
oksiʒen	oksijen	oksiʒen	Stem	637
kɑlibrɑsjon	kalibrasyon	kɑlibrɑsjon	Stem	87
dɑhɑ	daha	dɑhɑ	Stem	45708
tip	tip	tip	Stem	2495
bir	bir	bir	Stem	249887
dynjɑdɑ	dünyada	dynjɑ-dɑ	Stem-loc	2698
ve	ve	ve	Stem	410082
kullɑnɯm	kullanım	kullɑnɯm	Stem	2427
sonrɑ	sonra	sonrɑ	Stem	29350
tek	tek	tek	Stem	10539
sonrɑ	sonra	sonrɑ	Stem	29350
bronz	bronz	bronz	Stem	127
sɑɰlɯklɯ	sağlıklı	sɑɰlɯk-lɯ	Stem-li	2138
sonuʧ	sonuç	sonuʧ	Stem	2478
ilgi	ilgi	ilgi	Stem	2246
reʧine	reçine	reʧine	Stem	123
ne	ne	ne	Stem	18015
gøre	göre	gøre	Stem	22404
vejɑ	veya	vejɑ	Stem	35728
ɑlɯndɯktɑn	alındıktan	ɑlɯn-dɯk-tɑn	Stem-vn:past-abl	223
ɑlɑnlɑrɯ	alanları	ɑlɑn-lɑr-ɯ	Stem-pl-p3s	1491
ʧok	çok	ʧok	Stem	44655
ve	ve	ve	Stem	410082
bir	bir	bir	Stem	249887
sonuʧtɑ	sonuçta	sonuʧ-tɑ	Stem-loc	753
oturup	oturup	otur-up	Stem-cv:ip	218
no	no	no	Stem	11301
jɯl	yıl	jɯl	Stem	12079
ɑdɑmɯ	adamı	ɑdɑm-ɯ	Stem-p3s	484
ʃehir	şehir	ʃehir	Stem	1752
hɑberleri	haberleri	hɑber-ler-i	Stem-pl-acc	345
jok	yok	jok	Stem	6383
zehirli	zehirli	zehir-li	Stem-li	304
jeni	yeni	jeni	Stem	23280
hukuk	hukuk	hukuk	Stem	2097
tiʤɑretiin	ticaretinin	tiʤɑret-i-in	Stem-p3s-gen	102
gɯdɑ	gıda	gɯdɑ	Stem	1436
jɑbɑnʤɯ	yabancı	jɑbɑnʤɯ	Stem	4194
ɑrdɯndɑn	ardından	ɑrdɯndɑn	Stem	2293
konsolosluk	konsolosluk	konsolos-luk	Stem-lik	78
ɑ	a	ɑ	Stem	14840
segmenti	segmenti	segment-i	Stem-p3s	29
birimi	birimi	birim-i	Stem-p3s	886
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
son	son	son	Stem	14420
gyn	gün	gyn	Stem	11539
dɑ	da	dɑ	Stem	70573
bir	bir	bir	Stem	249887
ile	ile	ile	Stem	91917
sistem	sistem	sistem	Stem	4099
ʤ	c	ʤ	Stem	5585
ɑndɑ	anda	ɑn-dɑ	Stem-loc	3798
bir	bir	bir	Stem	249887
jyksekokul	yüksekokul	jyksekokul	Stem	484
hɑlen	halen	hɑlen	Stem	2710
ve	ve	ve	Stem	410082
size	size	siz-e	Stem-dat	3692
is	is	is	Stem	1431
ʧok	çok	ʧok	Stem	44655
jønetimleri	yönetimleri	jønetim-ler-i	Stem-pl-p3s	77
ve	ve	ve	Stem	410082
bilgi	bilgi	bilgi	Stem	14026
jɑ	ya	jɑ	Stem	16514
sɑɰlɯklɯ	sağlıklı	sɑɰlɯk-lɯ	Stem-li	2138
ve	ve	ve	Stem	410082
ile	ile	ile	Stem	91917
byjyk	büyük	byjyk	Stem	22235
byjyk	büyük	byjyk	Stem	22235
gøryʃ	görüş	gøryʃ	Stem	1463
iktidɑrɯn	iktidarın	iktidɑr-ɯn	Stem-gen	116
ne	ne	ne	Stem	18015
hukuk	hukuk	hukuk	Stem	2097
ilkei	ilkesi	ilke-i	Stem-p3s	362
bildiri	bildiri	bildiri	Stem	709
doɰɑl	doğal	doɰɑl	Stem	3272
devɑm	devam	devɑm	Stem	12051
ɑmɑ	ama	ɑmɑ	Stem	12070
seferleri	seferleri	sefer-ler-i	Stem-pl-p3s	100
uzɑk	uzak	uzɑk	Stem	1706
ɑnʤɑk	ancak	ɑnʤɑk	Stem	19398
kɑle	kale	kɑle	Stem	520
herhɑngi	herhangi	herhɑngi	Stem	6057
bir	bir	bir	Stem	249887
dɑ	da	dɑ	Stem	70573
gerʧekten	gerçekten	gerʧekten	Stem	1802
en	en	en	Stem	39710
mezunlɑrɯ	mezunları	mezun-lɑr-ɯ	Stem-pl-p3s	242
hiʧbir	hiçbir	hiʧbir	Stem	5533
gerʧek	gerçek	gerʧek	Stem	3817
gøre	göre	gøre	Stem	22404
hɑkimlik	hakimlik	hɑkim-lik	Stem-lik	26
gelen	gelen	gel-en	Stem-part:pres	8540
gøreve	göreve	gørev-e	Stem-dat	747
bileʃik	bileşik	bileʃik	Stem	172
vergi	vergi	vergi	Stem	2428
elektronik	elektronik	elektronik	Stem	3237
bu	bu	bu	Stem	182175
dynjɑdɑ	dünyada	dynjɑ-dɑ	Stem-loc	2698
denli	denli	denli	Stem	405
dɑ	da	dɑ	Stem	70573
byjyk	büyük	byjyk	Stem	22235
lɑborɑtuɑrɯ	laboratuarı	lɑborɑtuɑr-ɯ	Stem-p3s	96
junus	yunus	junus	Stem	451
zɑmɑn	zaman	zɑmɑn	Stem	15726
ojsɑ	oysa	ojsɑ	Stem	1646
ʃyphe	şüphe	ʃyphe	Stem	297
sɑnɑttɑn	sanattan	sɑnɑt-tɑn	Stem-abl	33
kimi	kimi	kimi	Stem	1105
kɑldɯklɑrɯ	kaldıkları	kɑl-dɯk-lɑrɯ	Stem-part:past-p3p	145
plɑnlɑmɑɯ	planlaması	plɑn-lɑ-mɑ-ɯ	Stem-la-vn:inf-p3s	431
proʒeleri	projeleri	proʒe-ler-i	Stem-pl-p3s	835
ʧɑlɯʃmɑlɑrnɑ	çalışmalarına	ʧɑlɯʃ-mɑ-lɑr-n-ɑ	Stem-vn:inf-pl-p2s-dat	1025
ʧɑlɯʃmɑlɑrnɑ	çalışmalarına	ʧɑlɯʃ-mɑ-lɑr-n-ɑ	Stem-vn:inf-pl-p2s-dat	1025
iji	iyi	iji	Stem	12362
ɑrtɯk	artık	ɑrtɯk	Stem	5375
iʧin	için	iʧin	Stem	87024
ɑlɑndɑ	alanda	ɑlɑn-dɑ	Stem-loc	2731
ønemlileri	önemlileri	ønem-li-ler-i	Stem-li-pl-p3s	48
jok	yok	jok	Stem	6383
mɑlijeti	maliyeti	mɑlijet-i	Stem-p3s	711
bu	bu	bu	Stem	182175
kriz	kriz	kriz	Stem	952
ɑmɑ	ama	ɑmɑ	Stem	12070
ɑʃɑɰɯdɑki	aşağıdaki	ɑʃɑɰɯ-dɑ-ki	Stem-loc-ki	3564
sonrɑdɑn	sonradan	sonrɑdɑn	Stem	667
belge	belge	belge	Stem	1848
ɑjnɯ	aynı	ɑjnɯ	Stem	14697
en	en	en	Stem	39710
bilgisɑjɑr	bilgisayar	bilgisɑjɑr	Stem	5936
iʧin	için	iʧin	Stem	87024
imzɑ	imza	imzɑ	Stem	1339
iʧin	için	iʧin	Stem	87024
kupɑɯ	kupası	kupɑ-ɯ	Stem-p3s	167
bir	bir	bir	Stem	249887
ve	ve	ve	Stem	410082
kɑtkɯlɑrdɑ	katkılarda	kɑtkɯ-lɑr-dɑ	Stem-pl-loc	68
dersler	dersler	ders-ler	Stem-pl	1335
etkilere	etkilere	etki-ler-e	Stem-pl-dat	123
gɑzetee	gazeteye	gɑzete-e	Stem-dat	89
internet	internet	internet	Stem	5319
tɑm	tam	tɑm	Stem	6718
su	su	su	Stem	7341
bilgileriin	bilgilerinin	bilgi-ler-i-in	Stem-pl-p3s-gen	561
ve	ve	ve	Stem	410082
ønʤe	önce	ønʤe	Stem	12784
bize	bize	biz-e	Stem-dat	3541
ilgilenen	ilgilenen	ilgilen-en	Stem-part:pres	218
kullɑnɯmɯ	kullanımı	kullɑnɯm-ɯ	Stem-p3s	2403
sonrɑ	sonra	sonrɑ	Stem	29350
kɑrʃɯn	karşın	kɑrʃɯn	Stem	1266
geleʤekte	gelecekte	geleʤek-te	Stem-loc	713
ve	ve	ve	Stem	410082
sɑunɑ	sauna	sɑunɑ	Stem	55
gøvde	gövde	gøvde	Stem	368
kereste	kereste	kereste	Stem	109
bu	bu	bu	Stem	182175
kɑnunun	kanunun	kɑnun-un	Stem-gen	1579
d	d	d	Stem	3870
kɑrtɯ	kartı	kɑrt-ɯ	Stem-p3s	1515
ekonomik	ekonomik	ekonomik	Stem	6130
demokrɑsi	demokrasi	demokrɑsi	Stem	988
pɑrtii	partisi	pɑrti-i	Stem-p3s	944
ve	ve	ve	Stem	410082
firmɑlɑr	firmalar	firmɑ-lɑr	Stem-pl	976
denemeler	denemeler	deneme-ler	Stem-pl	95
ʤisimlerin	cisimlerin	ʤisim-ler-in	Stem-pl-gen	72
dikkɑt	dikkat	dikkɑt	Stem	3464
ortɑmɯɯn	ortamının	ortɑm-ɯ-ɯn	Stem-p3s-gen	200
ʧoʤuk	çocuk	ʧoʤuk	Stem	5016
jɑrɑr	yarar	jɑrɑr	Stem	796
telekomynikɑsjon	telekomünikasyon	telekomynikɑsjon	Stem	797
bilgisɑjɑrɯ	bilgisayarı	bilgisɑjɑr-ɯ	Stem-acc	288
jønetsel	yönetsel	jønetsel	Stem	128
sɑnɑttɑn	sanattan	sɑnɑt-tɑn	Stem-abl	33
iʧin	için	iʧin	Stem	87024
fɑj	fay	fɑj	Stem	323
sejirʤi	seyirci	sejirʤi	Stem	220
toplɑntɯɯn	toplantının	toplɑntɯ-ɯn	Stem-gen	396
ʤumhurijet	cumhuriyet	ʤumhurijet	Stem	2547
ve	ve	ve	Stem	410082
iletiʃim	iletişim	iletiʃim	Stem	2734
ekim	ekim	ekim	Stem	2607
bɑzen	bazen	bɑzen	Stem	2257
ortɑmdɑ	ortamda	ortɑm-dɑ	Stem-loc	1351
kɑbul	kabul	kɑbul	Stem	10103
ve	ve	ve	Stem	410082
de	de	de	Stem	62501
tepegøz	tepegöz	tepegøz	Stem	30
erken	erken	erken	Stem	1801
silɑhlɑrɯ	silahları	silɑh-lɑr-ɯ	Stem-pl-acc	118
ʧoʤuklɑrɯ	çocukları	ʧoʤuk-lɑr-ɯ	Stem-pl-p3s	754
ɑlɑn	alan	ɑl-ɑn	Stem-part:pres	9336
ve	ve	ve	Stem	410082
rɑkɑmɑ	rakama	rɑkɑm-ɑ	Stem-dat	43
kulɑklɯk	kulaklık	kulɑk-lɯk	Stem-lik	54
size	size	siz-e	Stem-dat	3692
jøntem	yöntem	jøntem	Stem	1255
gelip	gelip	gel-ip	Stem-cv:ip	775
efendi	efendi	efendi	Stem	614
bɑʃlɑɑn	başlayan	bɑʃlɑ-ɑn	Stem-part:pres	1622
turist	turist	turist	Stem	203
ve	ve	ve	Stem	410082
byjyk	büyük	byjyk	Stem	22235
ɑslɯndɑ	aslında	ɑslɯndɑ	Stem	2381
de	de	de	Stem	62501
grup	grup	grup	Stem	3248
iʃ	iş	iʃ	Stem	8264
tel	tel	tel	Stem	8775
ølym	ölüm	ølym	Stem	1959
terbije	terbiye	terbije	Stem	200
kɑrʃɯ	karşı	kɑrʃɯ	Stem	9040
ylke	ülke	ylke	Stem	3668
ujgun	uygun	ujgun	Stem	11689
vejɑ	veya	vejɑ	Stem	35728
sistemlerin	sistemlerin	sistem-ler-in	Stem-pl-gen	397
gøzleriin	gözlerinin	gøz-ler-i-in	Stem-pl-p3s-gen	109
iji	iyi	iji	Stem	12362
doɰru	doğru	doɰru	Stem	8053
bu	bu	bu	Stem	182175
sorunlɑrɯ	sorunları	sorun-lɑr-ɯ	Stem-pl-acc	1603
ɑkɯllɯ	akıllı	ɑkɯl-lɯ	Stem-li	547
ønemli	önemli	ønem-li	Stem-li	15993
renk	renk	renk	Stem	1827
ve	ve	ve	Stem	410082
søz	söz	søz	Stem	7087
ve	ve	ve	Stem	410082
dyɰmeleri	düğmeleri	dyɰme-ler-i	Stem-pl-p3s	45
toprɑklɑr	topraklar	toprɑk-lɑr	Stem-pl	198
birɑrɑɑ	biraraya	birɑrɑ-ɑ	Stem-dat	452
senin	senin	sen-in	Stem-gen	768
birlikte	birlikte	birlikte	Stem	11852
ʧok	çok	ʧok	Stem	44655
kɑjɑ	kaya	kɑjɑ	Stem	968
s	s	s	Stem	5472
jɑpmɑtɑ	yapmakta	jɑp-mɑ-tɑ	Stem-vn:inf-loc	405
verme	verme	ver-me	Stem-vn:inf	1183
kɑrʃɯ	karşı	kɑrʃɯ	Stem	9040
hem	hem	hem	Stem	10393
dɑ	da	dɑ	Stem	70573
tezgɑh	tezgah	tezgɑh	Stem	85
somut	somut	somut	Stem	544
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
ɑjrɯ	ayrı	ɑjrɯ	Stem	5321
ɑn	an	ɑn	Stem	2115
tɑhminleri	tahminleri	tɑhmin-ler-i	Stem-pl-p3s	93
ve	ve	ve	Stem	410082
toksik	toksik	toksik	Stem	233
ylkei	ülkeyi	ylke-i	Stem-acc	444
inʤelemei	incelemesi	inʤele-me-i	Stem-vn:inf-p3s	236
durumun	durumun	durum-un	Stem-gen	702
ujgulɑmɑlɑrɯ	uygulamaları	ujgulɑmɑ-lɑr-ɯ	Stem-pl-p3s	1722
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
bir	bir	bir	Stem	249887
mɑhkeme	mahkeme	mɑhkeme	Stem	1143
olmɑɯ	olması	ol-mɑ-ɯ	Stem-vn:inf-p3s	8594
bebek	bebek	bebek	Stem	836
ilgili	ilgili	ilgi-li	Stem-li	21157
progrɑmɯ	programı	progrɑm-ɯ	Stem-p3s	3377
progrɑmɯ	programı	progrɑm-ɯ	Stem-p3s	3377
bu	bu	bu	Stem	182175
ɑmɑ	ama	ɑmɑ	Stem	12070
ønʤe	önce	ønʤe	Stem	12784
bɑkir	bakir	bɑkir	Stem	416
tɑrihiin	tarihinin	tɑrih-i-in	Stem-p3s-gen	414
j	y	j	Stem	1685
ekstrem	ekstrem	ekstre-m	Stem-p1s	27
jerdeki	yerdeki	jer-de-ki	Stem-loc-ki	212
bilgileri	bilgileri	bilgi-ler-i	Stem-pl-acc	3741
birlikte	birlikte	birlikte	Stem	11852
vejɑ	veya	vejɑ	Stem	35728
kuruluʃlɑr	kuruluşlar	kuruluʃ-lɑr	Stem-pl	1015
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
e	e	e	Stem	3748
ønemli	önemli	ønem-li	Stem-li	15993
miljon	milyon	miljon	Stem	4703
jɑptɯklɑrɯ	yaptıkları	jɑp-tɯk-lɑrɯ	Stem-part:past-p3p	1042
kredi	kredi	kredi	Stem	3780
gøreve	göreve	gørev-e	Stem-dat	747
o	o	o	Stem	21184
konuu	konusu	konu-u	Stem-p3s	5191
ses	ses	ses	Stem	2784
jɑkin	yakin	jɑkin	Stem	459
f	f	f	Stem	2297
sistemleri	sistemleri	sistem-ler-i	Stem-pl-p3s	2421
emnijet	emniyet	emnijet	Stem	1546
ʃimdie	şimdiye	ʃimdi-e	Stem-dat	503
tym	tüm	tym	Stem	17273
gibi	gibi	gibi	Stem	32871
dikkɑt	dikkat	dikkɑt	Stem	3464
vɑli	vali	vɑli	Stem	929
tyrkie	türkiye	tyrki-e	Stem-dat	12614
olmɑ	olmak	ol-mɑ	Stem-vn:inf	9416
bɑʃsɑvʤɯ	başsavcı	bɑʃsɑvʤɯ	Stem	29
bilgisɑjɑrdɑ	bilgisayarda	bilgisɑjɑr-dɑ	Stem-loc	304
tɑʃɯɑn	taşıyan	tɑʃɯ-ɑn	Stem-part:pres	1296
olɑn	olan	ol-ɑn	Stem-part:pres	42598
olmɑɯn	olmanın	ol-mɑ-ɯn	Stem-vn:inf-gen	644
o	o	o	Stem	21184
bilgisɑjɑr	bilgisayar	bilgisɑjɑr	Stem	5936
orɑdɑki	oradaki	orɑ-dɑ-ki	Stem-loc-ki	224
iʧin	için	iʧin	Stem	87024
bɑʃvurulɑrɯ	başvuruları	bɑʃvuru-lɑr-ɯ	Stem-pl-acc	218
øɰrenʤilermiz	öğrencilerimiz	øɰrenʤi-ler-miz	Stem-pl-p1p	300
ɑnɑjɑsɑ	anayasa	ɑnɑjɑsɑ	Stem	1020
jɑsɑɯ	yasayı	jɑsɑ-ɯ	Stem-acc	126
resmi	resmi	resmi	Stem	3432
demokrɑsii	demokrasiyi	demokrɑsi-i	Stem-acc	123
kg	kg	kg	Stem	785
propɑgɑndɑ	propaganda	propɑgɑndɑ	Stem	190
geʤe	gece	geʤe	Stem	1877
biri	biri	bir-i	Stem-p3s	6025
jenen	yenen	jen-en	Stem-part:pres	69
olɑn	olan	ol-ɑn	Stem-part:pres	42598
kɑdɑr	kadar	kɑdɑr	Stem	27434
dɑ	da	dɑ	Stem	70573
seni	seni	sen-i	Stem-acc	957
birejsel	bireysel	birej-sel	Stem-sal	1451
hizmetlerden	hizmetlerden	hizmet-ler-den	Stem-pl-abl	167
zymryt	zümrüt	zymryt	Stem	42
iʧin	için	iʧin	Stem	87024
esɑslɑr	esaslar	esɑs-lɑr	Stem-pl	679
kɑr	kar	kɑr	Stem	1621
ɑlɑn	alan	ɑl-ɑn	Stem-part:pres	9336
hɑftɑ	hafta	hɑftɑ	Stem	2708
mezun	mezun	mezun	Stem	1513
odɑ	oda	odɑ	Stem	2179
ɑn	an	ɑn	Stem	2115
ønʤe	önce	ønʤe	Stem	12784
ɑdɑlet	adalet	ɑdɑlet	Stem	1285
hizmet	hizmet	hizmet	Stem	7969
bu	bu	bu	Stem	182175
tyrkie	türkiye	tyrki-e	Stem-dat	12614
yryn	ürün	yryn	Stem	4385
bir	bir	bir	Stem	249887
tez	tez	tez	Stem	1404
sijɑsɑl	siyasal	sijɑ-sɑl	Stem-sal	1123
bir	bir	bir	Stem	249887
dɑ	da	dɑ	Stem	70573
sorulɑrɯ	soruları	soru-lɑr-ɯ	Stem-pl-acc	470
kɯsɑ	kısa	kɯsɑ	Stem	6011
ʤilt	cilt	ʤilt	Stem	870
unvɑnɯ	unvanı	unvɑn-ɯ	Stem-p3s	155
burɑdɑ	burada	burɑ-dɑ	Stem-loc	6052
her	her	her	Stem	37829
ɑlkole	alkole	ɑlkol-e	Stem-dat	30
ɑnɑ	ana	ɑnɑ	Stem	6138
ve	ve	ve	Stem	410082
de	de	de	Stem	62501
birimlere	birimlere	birim-ler-e	Stem-pl-dat	160
iji	iyi	iji	Stem	12362
sɑɰlɯk	sağlık	sɑɰlɯk	Stem	9402
liste	liste	liste	Stem	1302
ønemli	önemli	ønem-li	Stem-li	15993
bile	bile	bile	Stem	6823
pɑrʧɑ	parça	pɑrʧɑ	Stem	1028
bir	bir	bir	Stem	249887
gøre	göre	gøre	Stem	22404
konferɑns	konferans	konferɑns	Stem	1244
ve	ve	ve	Stem	410082
herhɑngi	herhangi	herhɑngi	Stem	6057
belirli	belirli	belirli	Stem	2551
tɑkdirde	takdirde	tɑkdirde	Stem	2887
izin	izin	izin	Stem	3364
suʧ	suç	suʧ	Stem	1195
evde	evde	ev-de	Stem-loc	794
gønylly	gönüllü	gønylly	Stem	646
yjelermize	üyelerimize	yje-ler-miz-e	Stem-pl-p1p-dat	127
gibi	gibi	gibi	Stem	32871
iʃlenerek	işlenerek	iʃ-len-erek	Stem-lan-cv:erek	38
gøze	göze	gøz-e	Stem-dat	553
isteenlerin	isteyenlerin	iste-en-ler-in	Stem-part:pres-pl-gen	204
de	de	de	Stem	62501
zɑmɑn	zaman	zɑmɑn	Stem	15726
gibi	gibi	gibi	Stem	32871
beledije	belediye	beledije	Stem	3706
levhɑ	levha	levhɑ	Stem	252
iʃgɑl	işgal	iʃgɑl	Stem	696
teknoloʒi	teknoloji	teknoloʒi	Stem	2618
her	her	her	Stem	37829
sektøryn	sektörün	sektør-yn	Stem-gen	820
bir	bir	bir	Stem	249887
fɑkɑt	fakat	fɑkɑt	Stem	5371
bu	bu	bu	Stem	182175
hɑzineden	hazineden	hɑzine-den	Stem-abl	25
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
bɑrɯʃ	barış	bɑrɯʃ	Stem	1497
geleʤek	gelecek	geleʤek	Stem	2238
bɑnk	bank	bɑnk	Stem	156
vermeden	vermeden	ver-me-den	Stem-vn:inf-abl	360
fɑiz	faiz	fɑiz	Stem	1071
ve	ve	ve	Stem	410082
ʧok	çok	ʧok	Stem	44655
perʃembe	perşembe	perʃembe	Stem	320
bu	bu	bu	Stem	182175
biz	biz	biz	Stem	6202
ɑrtɯk	artık	ɑrtɯk	Stem	5375
durum	durum	durum	Stem	4551
kɑrɑrɯ	kararı	kɑrɑr-ɯ	Stem-p3s	2920
peki	peki	peki	Stem	1000
ve	ve	ve	Stem	410082
ve	ve	ve	Stem	410082
iken	iken	i-ken	Stem-cv:ken	1555
sonuʧlɑrɯɯn	sonuçlarının	sonuʧ-lɑr-ɯ-ɯn	Stem-pl-p3s-gen	291
polis	polis	polis	Stem	1470
kyʧyk	küçük	kyʧyk	Stem	6564
mejdɑnɑ	meydana	mejdɑn-ɑ	Stem-dat	3784
tɑbi	tabi	tɑbi	Stem	2435
ve	ve	ve	Stem	410082
ile	ile	ile	Stem	91917
gelir	gelir	gelir	Stem	5549
dɑ	da	dɑ	Stem	70573
doɰu	doğu	doɰu	Stem	1994
ɑdet	adet	ɑdet	Stem	4090
syrmete	sürmekte	syr-me-te	Stem-vn:inf-loc	92
kɑlsijum	kalsiyum	kɑlsijum	Stem	421
fɑɑlijetleri	faaliyetleri	fɑɑlijet-ler-i	Stem-pl-p3s	1059
plɑnlɑrdɑ	planlarda	plɑn-lɑr-dɑ	Stem-pl-loc	26
ilɑn	ilan	ilɑn	Stem	2136
sonuʧ	sonuç	sonuʧ	Stem	2478
tesisleriin	tesislerinin	tesis-ler-i-in	Stem-pl-p3s-gen	266
bir	bir	bir	Stem	249887
yʧ	üç	yʧ	Stem	8080
kendi	kendi	kendi	Stem	12153
insɑn	insan	insɑn	Stem	6544
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
misɑfir	misafir	misɑfir	Stem	252
kyltyr	kültür	kyltyr	Stem	3709
jønetim	yönetim	jønetim	Stem	9207
binɑ	bina	binɑ	Stem	1421
kurɑn	kuran	kur-ɑn	Stem-part:pres	321
komutu	komutu	komut-u	Stem-p3s	462
mydyry	müdürü	mydyr-y	Stem-p3s	2076
evlerde	evlerde	ev-ler-de	Stem-pl-loc	179
tubɑ	tuba	tubɑ	Stem	43
mɑnevi	manevi	mɑnevi	Stem	729
sistem	sistem	sistem	Stem	4099
ve	ve	ve	Stem	410082
etmei	etmeyi	et-me-i	Stem-vn:inf-acc	489
mɯsɯr	mısır	mɯsɯr	Stem	436
gynejdoɰu	güneydoğu	gynejdoɰu	Stem	386
divɑnɯ	divanı	divɑn-ɯ	Stem-p3s	263
ejlyl	eylül	ejlyl	Stem	2779
mɑddein	maddenin	mɑdde-in	Stem-gen	917
kɑdɯnlɑr	kadınlar	kɑdɯn-lɑr	Stem-pl	750
kɑdɑr	kadar	kɑdɑr	Stem	27434
gene	gene	gen-e	Stem-dat	545
bu	bu	bu	Stem	182175
kɑrɯʃɑn	karışan	kɑrɯʃ-ɑn	Stem-part:pres	66
getiren	getiren	getir-en	Stem-part:pres	957
jerm	yerim	jer-m	Stem-p1s	32
iʧin	için	iʧin	Stem	87024
mytevelli	mütevelli	mytevelli	Stem	173
bu	bu	bu	Stem	182175
ɑrtɑn	artan	ɑrt-ɑn	Stem-part:pres	1154
noktɑdɑn	noktadan	noktɑ-dɑn	Stem-abl	458
dønem	dönem	dønem	Stem	2784
ʃenlik	şenlik	ʃenlik	Stem	137
ʧok	çok	ʧok	Stem	44655
ortɑdɑn	ortadan	ortɑ-dɑn	Stem-abl	1797
jɑʃɑm	yaşam	jɑʃɑm	Stem	2527
birlikte	birlikte	birlikte	Stem	11852
en	en	en	Stem	39710
filmin	filmin	film-in	Stem-gen	283
kum	kum	kum	Stem	451
idɑre	idare	idɑre	Stem	1317
mevʤut	mevcut	mevʤut	Stem	4586
dɑ	da	dɑ	Stem	70573
zemin	zemin	zemin	Stem	1065
bir	bir	bir	Stem	249887
prim	prim	prim	Stem	580
ørnek	örnek	ørnek	Stem	3467
ton	ton	ton	Stem	1823
ile	ile	ile	Stem	91917
tɑrih	tarih	tɑrih	Stem	3817
bu	bu	bu	Stem	182175
sosjɑl	sosyal	sosjɑl	Stem	6685
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
gerie	geriye	geri-e	Stem-dat	798
jer	yer	jer	Stem	14805
tyryyn	türünün	tyr-y-yn	Stem-p3s-gen	128
ʧok	çok	ʧok	Stem	44655
ve	ve	ve	Stem	410082
deɰiʃik	değişik	deɰiʃik	Stem	3442
køʃe	köşe	køʃe	Stem	358
fijɑtlɑrɯ	fiyatları	fijɑt-lɑr-ɯ	Stem-pl-p3s	598
gerʧekten	gerçekten	gerʧekten	Stem	1802
ve	ve	ve	Stem	410082
en	en	en	Stem	39710
gyzel	güzel	gyzel	Stem	4853
bu	bu	bu	Stem	182175
jɑlnɯz	yalnız	jɑlnɯz	Stem	2106
isim	isim	isim	Stem	990
ʃubɑt	şubat	ʃubɑt	Stem	1778
gøksel	göksel	gøk-sel	Stem-sal	73
bu	bu	bu	Stem	182175
ve	ve	ve	Stem	410082
nyfus	nüfus	nyfus	Stem	1508
søz	söz	søz	Stem	7087
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
burɑɑ	buraya	burɑ-ɑ	Stem-dat	1295
b	b	b	Stem	6575
dik	dik	dik	Stem	460
bɑsɯn	basın	bɑsɯn	Stem	2172
kongrei	kongresi	kongre-i	Stem-p3s	1330
doɰu	doğu	doɰu	Stem	1994
syreli	süreli	syre-li	Stem-li	1295
ve	ve	ve	Stem	410082
temini	temini	temin-i	Stem-p3s	357
jɑjɯn	yayın	jɑjɯn	Stem	2283
syrekli	sürekli	syrekli	Stem	4621
